TaskID,Input1,Output8_1,Output16_1,Dataframe
195,50,941.0,727.0,Train
195,51,1008.0,670.0,Train
195,52,928.0,733.0,Train
195,53,955.0,718.0,Train
195,54,841.0,660.0,Train
195,55,840.0,739.0,Train
195,56,1090.0,1187.0,Train
195,57,1124.0,1206.0,Train
195,58,1257.0,1235.0,Train
195,59,1373.0,1238.0,Train
195,60,1410.0,1226.0,Train
195,61,1284.0,1069.0,Train
195,62,1301.0,1026.0,Train
195,63,1346.0,1107.0,Train
195,64,1288.0,1245.0,Train
195,65,1227.0,1430.0,Train
195,66,1227.0,1405.0,Train
195,67,1281.0,1449.0,Train
195,68,1264.0,1698.0,Train
195,69,1295.0,1807.0,Train
195,70,1217.0,1756.0,Train
195,71,1129.0,1612.0,Train
196,0,1103.0,1421.0,Train
196,1,945.0,1392.0,Train
196,2,915.0,1232.0,Train
196,3,932.0,1136.0,Train
196,4,949.0,1110.0,Train
196,5,847.0,1072.0,Train
196,6,764.0,1035.0,Train
196,7,924.0,999.0,Train
196,8,1045.0,995.0,Train
196,9,910.0,1165.0,Train
196,10,1062.0,1257.0,Train
196,11,1211.0,1238.0,Train
196,12,1213.0,1229.0,Train
196,13,955.0,1097.0,Train
196,14,905.0,1130.0,Train
196,15,867.0,1168.0,Train
196,16,938.0,1111.0,Train
196,17,971.0,1100.0,Train
196,18,966.0,1129.0,Train
196,19,1080.0,1194.0,Train
196,20,1248.0,1354.0,Train
196,21,1251.0,1532.0,Train
196,22,1261.0,1600.0,Train
196,23,1167.0,1499.0,Train
196,24,1049.0,1283.0,Train
196,25,944.0,1060.0,Train
196,26,856.0,846.0,Train
196,27,985.0,788.0,Train
196,28,875.0,830.0,Train
196,29,884.0,820.0,Train
196,30,790.0,800.0,Train
196,31,844.0,957.0,Train
196,32,894.0,1351.0,Train
196,33,1127.0,1360.0,Train
196,34,1268.0,1425.0,Train
196,35,1325.0,1369.0,Train
196,36,1406.0,1274.0,Train
196,37,1305.0,1197.0,Train
196,38,1160.0,1302.0,Train
196,39,1150.0,1335.0,Train
196,40,1234.0,1283.0,Train
196,41,1241.0,1280.0,Train
196,42,1291.0,1411.0,Train
196,43,1467.0,1583.0,Train
196,44,1402.0,1561.0,Train
196,45,1193.0,1657.0,Train
196,46,1231.0,1541.0,Train
196,47,1103.0,1405.0,Train
196,48,999.0,1092.0,Train
196,49,894.0,952.0,Train
196,50,833.0,912.0,Train
196,51,976.0,817.0,Train
196,52,882.0,868.0,Train
196,53,888.0,849.0,Train
196,54,790.0,718.0,Train
196,55,855.0,808.0,Train
196,56,1012.0,1169.0,Train
196,57,1146.0,1159.0,Train
196,58,1480.0,1178.0,Train
196,59,1393.0,1270.0,Train
196,60,1498.0,1155.0,Train
196,61,1427.0,1197.0,Train
196,62,1289.0,1306.0,Train
196,63,1291.0,1209.0,Train
196,64,1242.0,1059.0,Train
196,65,1271.0,1219.0,Train
196,66,1423.0,1241.0,Train
196,67,1568.0,1443.0,Train
196,68,1440.0,1597.0,Train
196,69,1383.0,1436.0,Train
196,70,1275.0,1428.0,Train
196,71,1224.0,1299.0,Train
197,0,1126.0,1162.0,Train
197,1,1019.0,996.0,Train
197,2,965.0,877.0,Train
197,3,1029.0,798.0,Train
197,4,925.0,854.0,Train
197,5,928.0,875.0,Train
197,6,820.0,868.0,Train
197,7,840.0,976.0,Train
197,8,1046.0,1328.0,Train
197,9,1346.0,1386.0,Train
197,10,1450.0,1347.0,Train
197,11,1454.0,1417.0,Train
197,12,1487.0,1375.0,Train
197,13,1518.0,1367.0,Train
197,14,1393.0,1369.0,Train
197,15,1312.0,1270.0,Train
197,16,1369.0,1264.0,Train
197,17,1427.0,1247.0,Train
197,18,1369.0,1197.0,Train
197,19,1491.0,1379.0,Train
197,20,1554.0,1661.0,Train
197,21,1359.0,1628.0,Train
197,22,1248.0,1631.0,Train
197,23,1264.0,1481.0,Train
197,24,1134.0,1181.0,Train
197,25,975.0,1085.0,Train
197,26,905.0,978.0,Train
197,27,1052.0,910.0,Train
197,28,999.0,954.0,Train
197,29,969.0,929.0,Train
197,30,853.0,929.0,Train
197,31,947.0,836.0,Train
197,32,922.0,1146.0,Train
197,33,900.0,1120.0,Train
197,34,1022.0,1145.0,Train
197,35,1198.0,1241.0,Train
197,36,1124.0,1306.0,Train
197,37,1087.0,1136.0,Train
197,38,978.0,1129.0,Train
197,39,998.0,1100.0,Train
197,40,965.0,1072.0,Train
197,41,1022.0,1043.0,Train
197,42,982.0,1043.0,Train
197,43,1113.0,1246.0,Train
197,44,1295.0,1484.0,Train
197,45,1152.0,1523.0,Train
197,46,1181.0,1462.0,Train
197,47,1134.0,1427.0,Train
197,48,1076.0,1156.0,Train
197,49,951.0,919.0,Train
197,50,894.0,820.0,Train
197,51,1013.0,721.0,Train
197,52,892.0,759.0,Train
197,53,900.0,749.0,Train
197,54,860.0,733.0,Train
197,55,817.0,701.0,Train
197,56,1065.0,1133.0,Train
197,57,1221.0,1241.0,Train
197,58,1508.0,1210.0,Train
197,59,1591.0,1164.0,Train
197,60,1480.0,1207.0,Train
197,61,1271.0,985.0,Train
197,62,1278.0,1251.0,Train
197,63,1288.0,1149.0,Train
197,64,1262.0,1072.0,Train
197,65,1278.0,1133.0,Train
197,66,1248.0,1040.0,Train
197,67,1336.0,1121.0,Train
197,68,1299.0,1489.0,Train
197,69,1106.0,1807.0,Train
197,70,1110.0,1720.0,Train
197,71,1072.0,1481.0,Train
198,0,1033.0,1287.0,Train
198,1,932.0,1156.0,Train
198,2,857.0,1015.0,Train
198,3,1025.0,1012.0,Train
198,4,860.0,1050.0,Train
198,5,888.0,1062.0,Train
198,6,786.0,1007.0,Train
198,7,801.0,960.0,Train
198,8,1039.0,1133.0,Train
198,9,1048.0,1127.0,Train
198,10,1312.0,1146.0,Train
198,11,1322.0,1278.0,Train
198,12,1237.0,1242.0,Train
198,13,1177.0,1124.0,Train
198,14,1230.0,1151.0,Train
198,15,1265.0,1232.0,Train
198,16,1221.0,1148.0,Train
198,17,1143.0,1313.0,Train
198,18,1116.0,1229.0,Train
198,19,1325.0,1274.0,Train
198,20,1257.0,1341.0,Train
198,21,1232.0,1584.0,Train
198,22,1109.0,1622.0,Train
198,23,1060.0,1555.0,Train
198,24,1022.0,1408.0,Train
198,25,917.0,1219.0,Train
198,26,867.0,995.0,Train
198,27,1011.0,957.0,Train
198,28,897.0,1006.0,Train
198,29,911.0,933.0,Train
198,30,801.0,830.0,Train
198,31,831.0,772.0,Train
198,32,864.0,752.0,Train
198,33,880.0,878.0,Train
198,34,984.0,965.0,Train
198,35,1019.0,955.0,Train
198,36,1029.0,1212.0,Train
198,37,884.0,999.0,Train
198,38,898.0,913.0,Train
198,39,877.0,890.0,Train
198,40,922.0,906.0,Train
198,41,925.0,823.0,Train
198,42,1013.0,915.0,Train
198,43,1140.0,974.0,Train
198,44,1157.0,1136.0,Train
198,45,1211.0,1510.0,Train
198,46,1116.0,1418.0,Train
198,47,1018.0,1411.0,Train
198,48,907.0,1075.0,Train
198,49,897.0,836.0,Train
198,50,818.0,769.0,Train
198,51,975.0,750.0,Train
198,52,854.0,830.0,Train
198,53,884.0,836.0,Train
198,54,773.0,786.0,Train
198,55,790.0,676.0,Train
198,56,915.0,746.0,Train
198,57,1166.0,772.0,Train
198,58,1389.0,717.0,Train
198,59,1545.0,731.0,Train
198,60,1555.0,856.0,Train
198,61,1453.0,973.0,Train
198,62,1359.0,909.0,Train
198,63,1255.0,898.0,Train
198,64,1191.0,923.0,Train
198,65,1255.0,893.0,Train
198,66,1369.0,955.0,Train
198,67,1410.0,1055.0,Train
198,68,1323.0,1184.0,Train
198,69,1301.0,1348.0,Train
198,70,1128.0,1331.0,Train
198,71,1119.0,1377.0,Train
199,0,996.0,1165.0,Train
199,1,941.0,928.0,Train
199,2,847.0,808.0,Train
199,3,978.0,796.0,Train
199,4,854.0,869.0,Train
199,5,891.0,855.0,Train
199,6,814.0,827.0,Train
199,7,863.0,852.0,Train
199,8,1053.0,1078.0,Train
199,9,1276.0,1101.0,Train
199,10,1501.0,1009.0,Train
199,11,1565.0,1059.0,Train
199,12,1618.0,1028.0,Train
199,13,1456.0,944.0,Train
199,14,1325.0,893.0,Train
199,15,1285.0,977.0,Train
199,16,1265.0,999.0,Train
199,17,1251.0,856.0,Train
199,18,1355.0,884.0,Train
199,19,1348.0,1014.0,Train
199,20,1404.0,1114.0,Train
199,21,1345.0,1433.0,Train
199,22,1144.0,1466.0,Train
199,23,1055.0,1341.0,Train
199,24,935.0,1155.0,Train
199,25,868.0,963.0,Train
199,26,801.0,875.0,Train
199,27,968.0,872.0,Train
199,28,821.0,932.0,Train
199,29,867.0,933.0,Train
199,30,819.0,862.0,Train
199,31,835.0,779.0,Train
199,32,1001.0,871.0,Train
199,33,1113.0,903.0,Train
199,34,1271.0,926.0,Train
199,35,1340.0,933.0,Train
199,36,1406.0,996.0,Train
199,37,1248.0,987.0,Train
199,38,1121.0,980.0,Train
199,39,1146.0,1054.0,Train
199,40,1134.0,1068.0,Train
199,41,1103.0,961.0,Train
199,42,1271.0,1011.0,Train
199,43,1413.0,1226.0,Train
199,44,1194.0,1305.0,Train
199,45,1202.0,1417.0,Train
199,46,1103.0,1331.0,Train
199,47,1061.0,1290.0,Train
199,48,971.0,1152.0,Train
199,49,911.0,1021.0,Train
199,50,838.0,1022.0,Train
199,51,977.0,984.0,Train
199,52,891.0,996.0,Train
199,53,891.0,990.0,Train
199,54,898.0,928.0,Train
199,55,874.0,894.0,Train
199,56,1040.0,948.0,Train
199,57,1103.0,967.0,Train
199,58,1292.0,1002.0,Train
199,59,1288.0,1047.0,Train
199,60,1329.0,1111.0,Train
199,61,1161.0,913.0,Train
199,62,1120.0,955.0,Train
199,63,1197.0,858.0,Train
199,64,1182.0,770.0,Train
199,65,1170.0,766.0,Train
199,66,1120.0,714.0,Train
199,67,1305.0,989.0,Train
199,68,1295.0,1046.0,Train
199,69,1177.0,1376.0,Train
199,70,1146.0,1356.0,Train
199,71,1127.0,1254.0,Train
200,0,1022.0,1095.0,Train
200,1,924.0,977.0,Train
200,2,844.0,926.0,Train
200,3,901.0,919.0,Train
200,4,833.0,903.0,Train
200,5,847.0,929.0,Train
200,6,847.0,926.0,Train
200,7,820.0,801.0,Train
200,8,1036.0,880.0,Train
200,9,1065.0,877.0,Train
200,10,1326.0,811.0,Train
200,11,1349.0,846.0,Train
200,12,1322.0,863.0,Train
200,13,1173.0,755.0,Train
200,14,1094.0,778.0,Train
200,15,1123.0,875.0,Train
200,16,1127.0,964.0,Train
200,17,1130.0,1031.0,Train
200,18,1203.0,1041.0,Train
200,19,1225.0,1174.0,Train
200,20,1268.0,1318.0,Train
200,21,1272.0,1535.0,Train
200,22,1062.0,1482.0,Train
200,23,1104.0,1424.0,Train
200,24,1056.0,1228.0,Train
200,25,928.0,1162.0,Train
200,26,861.0,1021.0,Train
200,27,1001.0,1015.0,Train
200,28,854.0,1014.0,Train
200,29,884.0,999.0,Train
200,30,834.0,964.0,Train
200,31,836.0,915.0,Train
200,32,929.0,1088.0,Train
200,33,1072.0,1114.0,Train
200,34,1049.0,1226.0,Train
200,35,1224.0,1233.0,Train
200,36,1221.0,1088.0,Train
200,37,1183.0,888.0,Train
200,38,1150.0,970.0,Train
200,39,1191.0,1037.0,Train
200,40,1123.0,906.0,Train
200,41,1083.0,1035.0,Train
200,42,1073.0,1091.0,Train
200,43,1176.0,1149.0,Train
200,44,1240.0,1267.0,Train
200,45,1126.0,1392.0,Train
200,46,1076.0,1287.0,Train
200,47,1060.0,1359.0,Train
200,48,958.0,1313.0,Train
200,49,945.0,1062.0,Train
200,50,838.0,1040.0,Train
200,51,864.0,977.0,Train
200,52,1034.0,941.0,Train
200,53,931.0,817.0,Train
200,54,817.0,778.0,Train
200,55,760.0,725.0,Train
200,56,780.0,856.0,Train
200,57,834.0,858.0,Train
200,58,968.0,869.0,Train
200,59,1089.0,1044.0,Train
200,60,1085.0,1034.0,Train
200,61,915.0,1027.0,Train
200,62,878.0,968.0,Train
200,63,844.0,935.0,Train
200,64,838.0,972.0,Train
200,65,854.0,1034.0,Train
200,66,962.0,1031.0,Train
200,67,995.0,1165.0,Train
200,68,1068.0,1239.0,Train
200,69,1042.0,1627.0,Train
200,70,1005.0,1663.0,Train
200,71,975.0,1609.0,Train
201,0,928.0,1404.0,Train
201,1,867.0,1120.0,Train
201,2,766.0,1021.0,Train
201,3,982.0,964.0,Train
201,4,803.0,952.0,Train
201,5,841.0,964.0,Train
201,6,787.0,928.0,Train
201,7,759.0,789.0,Train
201,8,874.0,861.0,Train
201,9,951.0,993.0,Train
201,10,1294.0,931.0,Train
201,11,1365.0,1010.0,Train
201,12,1190.0,1000.0,Train
201,13,1086.0,826.0,Train
201,14,1054.0,810.0,Train
201,15,1117.0,817.0,Train
201,16,1181.0,776.0,Train
201,17,1109.0,755.0,Train
201,18,1201.0,788.0,Train
201,19,1312.0,995.0,Train
201,20,1309.0,1117.0,Train
201,21,1228.0,1290.0,Train
201,22,1174.0,1293.0,Train
201,23,1099.0,1178.0,Train
201,24,1056.0,1059.0,Train
201,25,875.0,935.0,Train
201,26,831.0,876.0,Train
201,27,1002.0,785.0,Train
201,28,945.0,810.0,Train
201,29,881.0,794.0,Train
201,30,880.0,776.0,Train
201,31,833.0,727.0,Train
201,32,894.0,986.0,Train
201,33,996.0,1063.0,Train
201,34,1133.0,1069.0,Train
201,35,1214.0,1040.0,Train
201,36,1251.0,1092.0,Train
201,37,1194.0,1024.0,Train
201,38,1137.0,976.0,Train
201,39,1178.0,948.0,Train
201,40,1241.0,948.0,Train
201,41,1292.0,1024.0,Train
201,42,1352.0,1117.0,Train
201,43,1332.0,1311.0,Train
201,44,1312.0,1338.0,Train
201,45,1170.0,1541.0,Train
201,46,1171.0,1459.0,Train
201,47,1190.0,1245.0,Train
201,48,1026.0,1046.0,Train
201,49,897.0,954.0,Train
201,50,871.0,846.0,Train
201,51,977.0,810.0,Train
201,52,907.0,804.0,Train
201,53,867.0,795.0,Train
201,54,847.0,772.0,Train
201,55,864.0,740.0,Train
201,56,881.0,872.0,Train
201,57,1005.0,805.0,Train
201,58,1177.0,923.0,Train
201,59,1248.0,923.0,Train
201,60,1205.0,923.0,Train
201,61,1180.0,980.0,Train
201,62,1070.0,865.0,Train
201,63,1187.0,916.0,Train
201,64,1153.0,919.0,Train
201,65,1221.0,931.0,Train
201,66,1305.0,1037.0,Train
201,67,1483.0,1100.0,Train
201,68,1386.0,1219.0,Train
201,69,1231.0,1417.0,Train
201,70,1148.0,1463.0,Train
201,71,1079.0,1277.0,Train
202,0,1015.0,1126.0,Train
202,1,907.0,1082.0,Train
202,2,864.0,977.0,Train
202,3,982.0,948.0,Train
202,4,880.0,971.0,Train
202,5,897.0,919.0,Train
202,6,861.0,916.0,Train
202,7,876.0,788.0,Train
202,8,996.0,1017.0,Train
202,9,1130.0,951.0,Train
202,10,1338.0,961.0,Train
202,11,1230.0,1120.0,Train
202,12,1198.0,1092.0,Train
202,13,1127.0,931.0,Train
202,14,1109.0,862.0,Train
202,15,1140.0,816.0,Train
202,16,1134.0,861.0,Train
202,17,1217.0,837.0,Train
202,18,1187.0,942.0,Train
202,19,1281.0,1193.0,Train
202,20,1295.0,1369.0,Train
202,21,1271.0,1504.0,Train
202,22,1200.0,1463.0,Train
202,23,1127.0,1411.0,Train
202,24,1036.0,1143.0,Train
202,25,944.0,1018.0,Train
202,26,855.0,903.0,Train
202,27,973.0,816.0,Train
202,28,828.0,837.0,Train
202,29,871.0,795.0,Train
202,30,831.0,814.0,Train
202,31,894.0,791.0,Train
202,32,1038.0,907.0,Train
202,33,1069.0,897.0,Train
202,34,1195.0,1049.0,Train
202,35,1208.0,1167.0,Train
202,36,1231.0,1328.0,Train
202,37,1076.0,1059.0,Train
202,38,1022.0,1003.0,Train
202,39,1062.0,890.0,Train
202,40,1079.0,906.0,Train
202,41,1109.0,935.0,Train
202,42,1171.0,1127.0,Train
202,43,1214.0,1219.0,Train
202,44,1211.0,1545.0,Train
202,45,1201.0,1445.0,Train
202,46,1103.0,1331.0,Train
202,47,1170.0,1453.0,Train
202,48,1082.0,1405.0,Train
202,49,989.0,1143.0,Train
202,50,867.0,1063.0,Train
202,51,981.0,990.0,Train
202,52,1030.0,1009.0,Train
202,53,938.0,980.0,Train
202,54,820.0,936.0,Train
202,55,807.0,775.0,Train
202,56,975.0,894.0,Train
202,57,1090.0,906.0,Train
202,58,1265.0,948.0,Train
202,59,1170.0,1060.0,Train
202,60,1299.0,1136.0,Train
202,61,1128.0,989.0,Train
202,62,1144.0,999.0,Train
202,63,1194.0,1066.0,Train
202,64,1262.0,1082.0,Train
202,65,1234.0,1114.0,Train
202,66,1188.0,1116.0,Train
202,67,1439.0,1309.0,Train
202,68,1373.0,1370.0,Train
202,69,1250.0,1532.0,Train
202,70,1187.0,1554.0,Train
202,71,1129.0,1497.0,Train
203,0,1080.0,1414.0,Train
203,1,968.0,1280.0,Train
203,2,854.0,1184.0,Train
203,3,854.0,1127.0,Train
203,4,931.0,1015.0,Train
203,5,948.0,923.0,Train
203,6,871.0,870.0,Train
203,7,826.0,779.0,Train
203,8,844.0,913.0,Train
203,9,935.0,973.0,Train
203,10,1001.0,1088.0,Train
203,11,1149.0,1254.0,Train
203,12,1181.0,1268.0,Train
203,13,1015.0,1019.0,Train
203,14,932.0,1139.0,Train
203,15,935.0,1135.0,Train
203,16,949.0,1002.0,Train
203,17,985.0,981.0,Train
203,18,1013.0,1040.0,Train
203,19,1163.0,1184.0,Train
203,20,1258.0,1581.0,Train
203,21,1215.0,1823.0,Train
203,22,1221.0,1664.0,Train
203,23,1117.0,1673.0,Train
203,24,1008.0,1468.0,Train
203,25,921.0,1236.0,Train
203,26,810.0,1220.0,Train
203,27,982.0,1072.0,Train
203,28,837.0,1053.0,Train
203,29,904.0,1085.0,Train
203,30,806.0,952.0,Train
203,31,840.0,874.0,Train
203,32,1016.0,1366.0,Train
203,33,1134.0,1369.0,Train
203,34,1365.0,1293.0,Train
203,35,1490.0,1469.0,Train
203,36,1503.0,1312.0,Train
203,37,1279.0,1322.0,Train
203,38,1131.0,1350.0,Train
203,39,1174.0,1363.0,Train
203,40,1167.0,1206.0,Train
203,41,1174.0,1229.0,Train
203,42,1319.0,1261.0,Train
203,43,1491.0,1354.0,Train
203,44,1388.0,1456.0,Train
203,45,1305.0,1453.0,Train
203,46,1264.0,1564.0,Train
203,47,1224.0,1305.0,Train
203,48,1019.0,1084.0,Train
203,49,978.0,991.0,Train
203,50,850.0,981.0,Train
203,51,1013.0,925.0,Train
203,52,955.0,864.0,Train
203,53,934.0,903.0,Train
203,54,861.0,945.0,Train
203,55,837.0,887.0,Train
203,56,928.0,1523.0,Train
203,57,1163.0,1634.0,Train
203,58,1231.0,1475.0,Train
203,59,1285.0,1481.0,Train
203,60,1550.0,1318.0,Train
203,61,1369.0,1479.0,Train
203,62,1279.0,1541.0,Train
203,63,1241.0,1535.0,Train
203,64,1157.0,1446.0,Train
203,65,1244.0,1296.0,Train
203,66,1426.0,1433.0,Train
203,67,1443.0,1401.0,Train
203,68,1379.0,1255.0,Train
203,69,1349.0,1360.0,Train
203,70,1205.0,1346.0,Train
203,71,1124.0,1258.0,Train
204,0,957.0,1135.0,Train
204,1,867.0,1072.0,Train
204,2,817.0,1056.0,Train
204,3,982.0,961.0,Train
204,4,854.0,941.0,Train
204,5,928.0,919.0,Train
204,6,844.0,926.0,Train
204,7,888.0,829.0,Train
204,8,932.0,1370.0,Train
204,9,1203.0,1440.0,Train
204,10,1376.0,1405.0,Train
204,11,1464.0,1483.0,Train
204,12,1470.0,1363.0,Train
204,13,1218.0,1430.0,Train
204,14,1170.0,1392.0,Train
204,15,1166.0,1307.0,Train
204,16,1164.0,1293.0,Train
204,17,1167.0,1284.0,Train
204,18,1177.0,1359.0,Train
204,19,1312.0,1480.0,Train
204,20,1389.0,1408.0,Train
204,21,1298.0,1293.0,Train
204,22,1245.0,1229.0,Train
204,23,1124.0,1069.0,Train
204,24,951.0,904.0,Train
204,25,861.0,813.0,Train
204,26,790.0,792.0,Train
204,27,925.0,724.0,Train
204,28,860.0,685.0,Train
204,29,941.0,750.0,Train
204,30,864.0,721.0,Train
204,31,821.0,730.0,Train
204,32,1073.0,1238.0,Train
204,33,1150.0,1245.0,Train
204,34,1231.0,1277.0,Train
204,35,1362.0,1329.0,Train
204,36,1265.0,1140.0,Train
204,37,1194.0,1187.0,Train
204,38,1254.0,1289.0,Train
204,39,1130.0,1295.0,Train
204,40,1052.0,1132.0,Train
204,41,1082.0,1161.0,Train
204,42,1127.0,1340.0,Train
204,43,1207.0,1411.0,Train
204,44,1228.0,1475.0,Train
204,45,1154.0,1456.0,Train
204,46,1160.0,1418.0,Train
204,47,1133.0,1277.0,Train
204,48,952.0,967.0,Train
204,49,854.0,856.0,Train
204,50,793.0,856.0,Train
204,51,958.0,762.0,Train
204,52,873.0,718.0,Train
204,53,884.0,753.0,Train
204,54,861.0,807.0,Train
204,55,787.0,861.0,Train
204,56,1018.0,1166.0,Train
204,57,1141.0,1126.0,Train
204,58,1321.0,1162.0,Train
204,59,1221.0,1165.0,Train
204,60,1333.0,1114.0,Train
204,61,1241.0,1081.0,Train
204,62,1096.0,1161.0,Train
204,63,1022.0,1252.0,Train
204,64,1160.0,1287.0,Train
204,65,1200.0,1274.0,Train
204,66,1275.0,1184.0,Train
204,67,1285.0,1274.0,Train
204,68,1415.0,1325.0,Train
204,69,1258.0,1612.0,Train
204,70,1117.0,1567.0,Train
204,71,1069.0,1405.0,Train
205,0,982.0,1280.0,Train
205,1,952.0,1218.0,Train
205,2,891.0,1207.0,Train
205,3,955.0,1155.0,Train
205,4,833.0,1114.0,Train
205,5,918.0,1065.0,Train
205,6,854.0,1104.0,Train
205,7,732.0,970.0,Train
205,8,847.0,1117.0,Train
205,9,996.0,1191.0,Train
205,10,1159.0,1229.0,Train
205,11,1167.0,1248.0,Train
205,12,1224.0,1363.0,Train
205,13,1306.0,1292.0,Train
205,14,1211.0,1290.0,Train
205,15,1259.0,1270.0,Train
205,16,1215.0,1169.0,Train
205,17,1120.0,1034.0,Train
205,18,1114.0,1030.0,Train
205,19,1183.0,1254.0,Train
205,20,1312.0,1506.0,Train
205,21,1220.0,1510.0,Train
205,22,1130.0,1408.0,Train
205,23,1052.0,1177.0,Train
205,24,954.0,1025.0,Train
205,25,872.0,868.0,Train
205,26,780.0,842.0,Train
205,27,945.0,814.0,Train
205,28,924.0,811.0,Train
205,29,868.0,768.0,Train
205,30,767.0,724.0,Train
205,31,690.0,577.0,Train
205,32,713.0,750.0,Train
205,33,797.0,727.0,Train
205,34,901.0,820.0,Train
205,35,949.0,986.0,Train
205,36,1021.0,1059.0,Train
205,37,843.0,942.0,Train
205,38,834.0,938.0,Train
205,39,853.0,762.0,Train
205,40,895.0,775.0,Train
205,41,881.0,734.0,Train
205,42,961.0,710.0,Train
205,43,1026.0,899.0,Train
205,44,1224.0,1246.0,Train
205,45,1205.0,1344.0,Train
205,46,1073.0,1197.0,Train
205,47,1002.0,1148.0,Train
205,48,885.0,893.0,Train
205,49,789.0,772.0,Train
205,50,726.0,698.0,Train
205,51,897.0,548.0,Train
205,52,787.0,561.0,Train
205,53,827.0,535.0,Train
205,54,793.0,613.0,Train
205,55,717.0,682.0,Train
205,56,894.0,1290.0,Train
205,57,998.0,1332.0,Train
205,58,1166.0,1206.0,Train
205,59,1228.0,1447.0,Train
205,60,1227.0,1271.0,Train
205,61,1110.0,1320.0,Train
205,62,1049.0,1396.0,Train
205,63,1056.0,1305.0,Train
205,64,1082.0,1180.0,Train
205,65,1005.0,1180.0,Train
205,66,1154.0,1328.0,Train
205,67,1248.0,1530.0,Train
205,68,1315.0,1503.0,Train
205,69,1220.0,1572.0,Train
205,70,1139.0,1382.0,Train
205,71,1029.0,1270.0,Train
206,0,894.0,1003.0,Train
206,1,807.0,919.0,Train
206,2,779.0,925.0,Train
206,3,948.0,904.0,Train
206,4,837.0,868.0,Train
206,5,860.0,891.0,Train
206,6,850.0,930.0,Train
206,7,735.0,935.0,Train
206,8,904.0,1555.0,Train
206,9,1143.0,1517.0,Train
206,10,1156.0,1414.0,Train
206,11,1237.0,1603.0,Train
206,12,1254.0,1341.0,Train
206,13,1221.0,1516.0,Train
206,14,1110.0,1510.0,Train
206,15,1093.0,1392.0,Train
206,16,1157.0,1382.0,Train
206,17,1174.0,1303.0,Train
206,18,1221.0,1257.0,Train
206,19,1581.0,1357.0,Train
206,20,1454.0,1528.0,Train
206,21,1326.0,1486.0,Train
206,22,1200.0,1219.0,Train
206,23,1066.0,980.0,Train
206,24,958.0,755.0,Train
206,25,875.0,693.0,Train
206,26,810.0,676.0,Train
206,27,962.0,644.0,Train
206,28,837.0,622.0,Train
206,29,867.0,644.0,Train
206,30,824.0,662.0,Train
206,31,807.0,762.0,Train
206,32,904.0,1363.0,Train
206,33,1113.0,1301.0,Train
206,34,1235.0,1270.0,Train
206,35,1232.0,1410.0,Train
206,36,1308.0,1136.0,Train
206,37,1154.0,1232.0,Train
206,38,1178.0,1287.0,Train
206,39,1180.0,1178.0,Train
206,40,1143.0,1185.0,Train
206,41,1137.0,1191.0,Train
206,42,1228.0,1312.0,Train
206,43,1254.0,1369.0,Train
206,44,1326.0,1504.0,Train
206,45,1247.0,1449.0,Train
206,46,1238.0,1231.0,Train
206,47,1113.0,958.0,Train
206,48,955.0,743.0,Train
206,49,844.0,672.0,Train
206,50,801.0,679.0,Train
206,51,942.0,657.0,Train
206,52,828.0,624.0,Train
206,53,883.0,642.0,Train
206,54,851.0,699.0,Train
206,55,833.0,763.0,Train
206,56,982.0,1402.0,Train
206,57,1143.0,1297.0,Train
206,58,1250.0,1261.0,Train
206,59,1251.0,1264.0,Train
206,60,1167.0,1191.0,Train
206,61,1173.0,1249.0,Train
206,62,1068.0,1348.0,Train
206,63,1177.0,1293.0,Train
206,64,1079.0,1418.0,Train
206,65,1164.0,1465.0,Train
206,66,1116.0,1503.0,Train
206,67,1362.0,1624.0,Train
206,68,1292.0,1705.0,Train
206,69,1292.0,1577.0,Train
206,70,1221.0,1408.0,Train
206,71,1123.0,1181.0,Train
207,0,955.0,961.0,Train
207,1,837.0,869.0,Train
207,2,760.0,839.0,Train
207,3,901.0,797.0,Train
207,4,796.0,785.0,Train
207,5,871.0,826.0,Train
207,6,877.0,852.0,Train
207,7,887.0,858.0,Train
207,8,1032.0,1424.0,Train
207,9,1247.0,1345.0,Train
207,10,1352.0,1466.0,Train
207,11,1271.0,1399.0,Train
207,12,1331.0,1193.0,Train
207,13,1163.0,1175.0,Train
207,14,1080.0,1251.0,Train
207,15,1149.0,1193.0,Train
207,16,1170.0,1183.0,Train
207,17,1211.0,1180.0,Train
207,18,1252.0,1200.0,Train
207,19,1245.0,1327.0,Train
207,20,1376.0,1427.0,Train
207,21,1319.0,1373.0,Train
207,22,1137.0,1248.0,Train
207,23,1069.0,1101.0,Train
207,24,1035.0,903.0,Train
207,25,978.0,810.0,Train
207,26,887.0,718.0,Train
207,27,975.0,691.0,Train
207,28,951.0,654.0,Train
207,29,925.0,683.0,Train
207,30,887.0,660.0,Train
207,31,844.0,727.0,Train
207,32,961.0,1213.0,Train
207,33,1079.0,1242.0,Train
207,34,1204.0,1315.0,Train
207,35,1331.0,1251.0,Train
207,36,1281.0,1267.0,Train
207,37,1150.0,1066.0,Train
207,38,1251.0,1126.0,Train
207,39,1231.0,1021.0,Train
207,40,1244.0,1040.0,Train
207,41,1083.0,1075.0,Train
207,42,1103.0,1015.0,Train
207,43,1268.0,1171.0,Train
207,44,1329.0,1266.0,Train
207,45,1248.0,1204.0,Train
